task_seed,task_id,acid_type,difficulty,direction,pka_family,true_pair_count,true_concentration_m,initial_volume_ml,initial_ph,target_ph,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph,stop_reason,suite,method,training_seed
510001,121,triprotic,near,acid,overlapping,3,0.04622588695571428,13.868509791102852,4.276,3.934,1,0,0,1,0,3,0,0.061086545867490294,1.6300000000000001,1.6300000000000001,0.0,3.9950865458674905,4.0,measured_success,nominal_locked,teacher,0
510001,122,monoprotic,medium,acid,single,1,0.03686778367334759,14.752217562889879,7.262,6.372,1,1,0,1,0,10,5,0.013933092422453441,6.66,3.73,2.93,6.3580669075775464,6.36,measured_success,nominal_locked,teacher,0
510001,123,monoprotic,near,base,single,1,0.03280518140069258,15.652332335419302,7.342,7.925,1,1,0,1,0,1,1,0.0003301274645144403,1.53,0.0,1.53,7.925330127464514,7.93,measured_success,nominal_locked,teacher,0
510001,124,monoprotic,near,base,single,1,0.09810416565284887,9.944093303165538,6.856,7.388,1,0,0,1,0,4,1,0.05056659976647282,6.359999999999999,2.6399999999999997,3.72,7.438566599766473,7.44,measured_success,nominal_locked,teacher,0
510001,125,monoprotic,far,acid,single,1,0.15947868267663762,14.75415407122479,7.163,3.655,1,0,0,1,0,13,7,0.07444555899573357,19.04,15.52,3.52,3.5805544410042662,3.58,measured_success,nominal_locked,teacher,0
510001,126,diprotic,medium,base,separated,2,0.031094770580488217,11.113257932664817,2.895,3.633,1,1,0,1,0,3,2,0.021260410882240066,3.2899999999999996,0.94,2.3499999999999996,3.61173958911776,3.61,measured_success,nominal_locked,teacher,0
510001,127,triprotic,far,acid,separated,3,0.052243855358716694,13.35643981911688,6.199,2.489,1,1,0,1,0,4,0,0.01220955354345854,15.559999999999999,15.559999999999999,0.0,2.5012095535434584,2.5,measured_success,nominal_locked,teacher,0
510001,128,diprotic,far,acid,separated,2,0.07990127254265339,15.842702615332808,5.162,1.535,1,0,0,1,0,6,0,0.09194896486319792,20.869999999999997,20.869999999999997,0.0,1.6269489648631978,1.63,measured_success,nominal_locked,teacher,0
510001,129,diprotic,far,base,separated,2,0.08036230261565541,12.202549836326668,3.654,7.407,1,0,0,1,0,8,4,0.09158126761265706,15.79,1.5,14.29,7.315418732387343,7.32,measured_success,nominal_locked,teacher,0
510001,130,triprotic,near,acid,separated,3,0.05868671513926981,8.739397758914851,6.885,6.647,1,0,0,1,0,4,3,0.09153699434894769,4.98,2.74,2.24,6.5554630056510526,6.56,measured_success,nominal_locked,teacher,0
510001,131,diprotic,far,base,separated,2,0.05762317983575778,9.411152488251009,4.241,7.158,1,1,0,1,0,7,4,0.04833337330088394,15.350000000000001,4.82,10.530000000000001,7.109666626699116,7.11,measured_success,nominal_locked,teacher,0
510001,132,diprotic,far,base,separated,2,0.04569072101991988,8.166621288412426,4.436,6.478,1,0,0,1,0,17,9,0.06343980752982681,15.68,7.11,8.57,6.541439807529827,6.54,measured_success,nominal_locked,teacher,0
510001,133,triprotic,far,base,separated,3,0.10849775224265631,10.46848890040068,2.016,4.915,1,1,0,1,0,6,0,0.030206388289268027,16.77,0.0,16.77,4.884793611710732,4.88,measured_success,nominal_locked,teacher,0
510001,134,monoprotic,near,acid,single,1,0.14981241547451696,8.816998489914145,2.972,2.383,1,0,0,1,0,1,0,0.07254892051468786,2.55,2.55,0.0,2.455548920514688,2.46,measured_success,nominal_locked,teacher,0
510001,135,diprotic,near,acid,separated,2,0.05297017694454075,11.694676864468544,3.956,3.73,1,0,0,1,0,2,1,0.07640169497785143,2.14,1.72,0.42,3.6535983050221486,3.65,measured_success,nominal_locked,teacher,0
510001,136,diprotic,near,base,separated,2,0.032959819513296094,9.584602319643533,2.996,3.517,1,0,0,1,0,2,2,0.06610753837675665,2.04,0.68,1.36,3.4508924616232433,3.45,measured_success,nominal_locked,teacher,0
510001,137,monoprotic,near,base,single,1,0.030537741444139115,13.973317963121016,3.85,4.072,1,0,0,1,0,1,1,0.0635411361907865,0.59,0.0,0.59,4.135541136190787,4.14,measured_success,nominal_locked,teacher,0
510001,138,diprotic,far,base,separated,2,0.03749102046860075,14.736506537118983,3.085,5.88,1,0,0,1,0,4,3,0.07288850958827009,9.94,0.72,9.219999999999999,5.95288850958827,5.95,measured_success,nominal_locked,teacher,0
510001,139,monoprotic,near,base,single,1,0.05714794593427247,14.495512326557574,6.672,7.236,1,1,0,1,0,4,1,0.01940241270485732,5.220000000000001,1.56,3.66,7.255402412704857,7.26,measured_success,nominal_locked,teacher,0
510001,140,monoprotic,medium,acid,single,1,0.09486617937708894,14.31181024431407,7.12,5.791,1,0,0,1,0,6,0,0.07189756435269246,7.07,7.07,0.0,5.862897564352693,5.86,measured_success,nominal_locked,teacher,0
510001,141,monoprotic,medium,acid,single,1,0.03393198075859207,10.839015438384443,6.985,5.868,1,1,0,1,0,3,3,0.038742067179731166,4.94,3.5300000000000002,1.41,5.829257932820269,5.83,measured_success,nominal_locked,teacher,0
510001,142,diprotic,far,base,separated,2,0.08094277809987026,9.625228022497264,4.91,8.261,1,1,0,1,0,5,2,0.04325312985872287,13.499999999999998,1.28,12.219999999999999,8.217746870141276,8.22,measured_success,nominal_locked,teacher,0
510001,143,monoprotic,near,acid,single,1,0.030458668082506916,11.738348445951022,4.724,4.042,1,0,0,1,0,6,4,0.06336755778378489,4.49,2.58,1.91,4.105367557783785,4.11,measured_success,nominal_locked,teacher,0
510001,144,triprotic,medium,base,separated,3,0.10347967011767839,13.551297210627585,2.577,3.523,1,1,0,1,0,5,0,0.03858214785776637,5.74,0.0,5.74,3.4844178521422338,3.48,measured_success,nominal_locked,teacher,0
510001,145,monoprotic,far,base,single,1,0.09228654751309677,12.634521970145283,3.82,6.645,0,0,1,0,0,50,47,2.5883116240959083,17.46999999999999,7.969999999999996,9.499999999999995,9.233311624095908,9.23,max_steps,nominal_locked,teacher,0
510001,146,diprotic,medium,base,separated,2,0.17345972667197693,10.388668096704613,5.49,6.662,1,1,0,1,0,8,6,0.028717831777165692,6.03,2.0500000000000003,3.98,6.633282168222834,6.63,measured_success,nominal_locked,teacher,0
510001,147,diprotic,far,base,overlapping,2,0.03330310088816959,9.359787862262326,5.379,7.594,0,0,1,0,0,50,43,1.6935364146518639,16.58999999999999,8.089999999999996,8.499999999999995,9.287536414651864,9.29,max_steps,nominal_locked,teacher,0
510001,148,triprotic,near,acid,separated,3,0.06272388288258297,13.68034130761107,2.492,2.189,1,1,0,1,0,1,0,0.002080874606880556,1.9,1.9,0.0,2.1869191253931195,2.19,measured_success,nominal_locked,teacher,0
510001,149,monoprotic,medium,acid,single,1,0.07939332082645158,8.342272227650067,8.76,7.117,1,1,0,1,0,3,1,0.04311282332325295,4.959999999999999,4.959999999999999,0.0,7.073887176676747,7.07,measured_success,nominal_locked,teacher,0
510001,150,diprotic,medium,base,separated,2,0.046706051837719795,14.793734209489557,3.307,5.04,1,1,0,1,0,1,1,0.04991981498867748,4.48,0.0,4.48,5.0899198149886775,5.09,measured_success,nominal_locked,teacher,0
510001,151,monoprotic,medium,acid,single,1,0.14350165119077693,15.670791597280848,8.438,6.635,1,0,0,1,0,6,0,0.06538916035485975,15.05,15.05,0.0,6.7003891603548595,6.7,measured_success,nominal_locked,teacher,0
510001,152,diprotic,near,acid,separated,2,0.05087860674386225,11.530321027093635,4.466,4.238,1,0,0,1,0,2,1,0.09702919754989825,2.18,1.6,0.58,4.140970802450102,4.14,measured_success,nominal_locked,teacher,0
510001,153,monoprotic,near,base,single,1,0.17084678102060394,13.713115929024188,5.125,5.49,1,1,0,1,0,1,1,0.032277459677441556,2.67,0.0,2.67,5.522277459677442,5.52,measured_success,nominal_locked,teacher,0
510001,154,diprotic,near,base,overlapping,2,0.16242168245802144,11.615457201278108,3.809,4.062,1,0,0,1,0,8,0,0.08597464528860765,3.5700000000000003,0.0,3.5700000000000003,3.9760253547113926,3.98,measured_success,nominal_locked,teacher,0
510001,155,monoprotic,near,base,single,1,0.12139757940012835,12.603061597258215,2.926,3.446,1,1,0,1,0,4,0,0.049162076782224506,3.0199999999999996,0.0,3.0199999999999996,3.3968379232177757,3.4,measured_success,nominal_locked,teacher,0
510001,156,diprotic,medium,base,overlapping,2,0.17283193420341364,12.112449481429268,3.164,4.038,1,0,0,1,0,10,0,0.08245518881348968,12.55,0.0,12.55,3.9555448111865106,3.96,measured_success,nominal_locked,teacher,0
510001,157,monoprotic,medium,base,single,1,0.14671661637673547,15.000067760398707,4.486,5.768,1,1,0,1,0,6,2,0.032136997541408086,12.16,1.83,10.33,5.735863002458592,5.74,measured_success,nominal_locked,teacher,0
510001,158,triprotic,far,base,separated,3,0.046600081119860505,11.483840699114447,7.623,11.221,1,0,0,1,0,5,3,0.05149645666026714,14.579999999999998,6.8,7.779999999999999,11.272496456660267,11.27,measured_success,nominal_locked,teacher,0
510001,159,triprotic,near,acid,overlapping,3,0.03662453730308158,8.273084061380466,3.029,2.334,1,1,0,1,0,1,0,0.02178263146805781,2.68,2.68,0.0,2.355782631468058,2.36,measured_success,nominal_locked,teacher,0
510001,160,monoprotic,medium,acid,single,1,0.03386423673953438,14.721933568942339,5.921,4.366,1,1,0,1,0,13,7,0.014776948123378375,11.32,6.6,4.72,4.351223051876621,4.35,measured_success,nominal_locked,teacher,0
510001,161,triprotic,near,acid,separated,3,0.07141408804915259,15.124626244213681,7.14,6.788,1,0,0,1,0,2,1,0.08585620385692394,2.44,2.44,0.0,6.702143796143076,6.7,measured_success,nominal_locked,teacher,0
510001,162,monoprotic,far,acid,single,1,0.1095095210425496,8.467430984579657,8.061,5.508,1,1,0,1,0,12,7,0.046922472910330804,14.219999999999999,10.029999999999998,4.19,5.461077527089669,5.46,measured_success,nominal_locked,teacher,0
510001,163,monoprotic,far,base,single,1,0.12467812097007772,15.240406269366996,2.842,6.783,1,1,0,1,0,13,8,0.0368107374193718,21.77,4.14,17.63,6.746189262580629,6.75,measured_success,nominal_locked,teacher,0
510001,164,diprotic,near,acid,overlapping,2,0.14203797091820639,14.623508316774082,4.18,3.7,1,0,0,1,0,5,0,0.09593752628172592,3.3,3.3,0.0,3.795937526281726,3.8,measured_success,nominal_locked,teacher,0
510001,165,monoprotic,near,acid,single,1,0.14676460801227068,14.537514630008122,5.111,4.864,1,0,0,1,0,2,0,0.08271994391392834,1.02,1.02,0.0,4.946719943913928,4.95,measured_success,nominal_locked,teacher,0
510001,166,monoprotic,far,base,single,1,0.04132065192184599,9.211341491707923,4.657,8.014,0,0,1,0,0,50,45,1.318368953214783,20.59999999999999,9.409999999999997,11.189999999999994,9.332368953214782,9.33,max_steps,nominal_locked,teacher,0
510001,167,monoprotic,near,acid,single,1,0.045903599899222124,15.982942361608739,7.775,7.442,1,0,0,1,0,2,0,0.05199497291600608,1.17,1.17,0.0,7.493994972916006,7.49,measured_success,nominal_locked,teacher,0
510001,168,diprotic,far,base,separated,2,0.09045394108387768,12.318880547294022,3.463,5.644,1,0,0,1,0,6,2,0.07292284539428628,9.910000000000002,0.56,9.350000000000001,5.571077154605714,5.57,measured_success,nominal_locked,teacher,0
510001,169,diprotic,near,acid,separated,2,0.04041603891413832,15.856468941197257,6.125,5.723,1,1,0,1,0,1,1,0.028058374585664403,1.05,1.05,0.0,5.6949416254143355,5.69,measured_success,nominal_locked,teacher,0
510001,170,monoprotic,far,acid,single,1,0.03792618454652924,14.555983496804805,6.247,3.785,1,1,0,1,0,13,8,0.014876369853498161,16.869999999999997,9.209999999999999,7.659999999999999,3.7998763698534983,3.8,measured_success,nominal_locked,teacher,0
510001,171,diprotic,near,acid,separated,2,0.03819198152827926,9.920741568525244,4.246,3.967,1,0,0,1,0,2,1,0.05652073951784553,1.29,0.86,0.43,3.9104792604821546,3.91,measured_success,nominal_locked,teacher,0
510001,172,monoprotic,far,base,single,1,0.0430894450602627,15.637485351514245,8.499,10.895,1,0,0,1,0,4,2,0.08354276576094577,9.89,3.61,6.28,10.811457234239054,10.81,measured_success,nominal_locked,teacher,0
510001,173,triprotic,medium,acid,separated,3,0.0475186072079297,14.60829767599179,4.659,3.118,1,0,0,1,0,1,1,0.06551899204145117,5.71,5.71,0.0,3.0524810079585487,3.05,measured_success,nominal_locked,teacher,0
510001,174,diprotic,near,acid,separated,2,0.044474547431017114,8.649880819315408,4.93,4.242,1,1,0,1,0,3,1,0.0014117762212668694,3.9000000000000004,2.68,1.22,4.240588223778733,4.24,measured_success,nominal_locked,teacher,0
510001,175,monoprotic,far,acid,single,1,0.12211847580600521,11.45546662095352,7.553,4.085,1,1,0,1,0,11,7,0.003501065115362856,18.28,10.75,7.529999999999999,4.081498934884637,4.08,measured_success,nominal_locked,teacher,0
510001,176,diprotic,near,acid,overlapping,2,0.07993861531035014,10.82975475796405,5.702,5.439,1,0,0,1,0,4,1,0.07331766348163882,4.42,2.95,1.47,5.365682336518361,5.37,measured_success,nominal_locked,teacher,0
510001,177,monoprotic,near,acid,single,1,0.1271613562449883,8.389868883025098,5.423,5.075,1,0,0,1,0,3,1,0.061699503315009174,3.3,2.54,0.76,5.013300496684991,5.01,measured_success,nominal_locked,teacher,0
510001,178,diprotic,medium,acid,separated,2,0.12956955823257163,11.130909862180602,4.018,2.56,1,0,0,1,0,9,0,0.08607627168943255,12.370000000000001,12.370000000000001,0.0,2.6460762716894326,2.65,measured_success,nominal_locked,teacher,0
510001,179,monoprotic,near,base,single,1,0.051317518514551415,13.745891111936162,4.605,5.258,1,0,0,1,0,7,4,0.09730821708781878,5.029999999999999,2.26,2.77,5.160691782912181,5.16,measured_success,nominal_locked,teacher,0
510001,180,monoprotic,medium,acid,single,1,0.037983738490566465,8.671926466909648,2.769,1.921,1,0,0,1,0,1,1,0.08309620441671473,3.02,3.02,0.0,1.8379037955832853,1.84,measured_success,nominal_locked,teacher,0
510001,181,monoprotic,medium,acid,single,1,0.14935090353388342,12.746369481646665,5.721,3.868,1,1,0,1,0,4,1,0.010593351458416667,13.97,13.97,0.0,3.857406648541583,3.86,measured_success,nominal_locked,teacher,0
510001,182,diprotic,near,acid,separated,2,0.07229337134352486,10.748898324662068,2.767,2.183,1,1,0,1,0,2,2,0.020551714687962352,2.4799999999999995,2.01,0.47,2.203551714687962,2.2,measured_success,nominal_locked,teacher,0
510001,183,monoprotic,medium,acid,single,1,0.041482934143681476,13.042874938127941,8.173,6.332,1,0,0,1,0,5,4,0.08536291897383119,7.2,5.65,1.55,6.417362918973831,6.42,measured_success,nominal_locked,teacher,0
510001,184,diprotic,medium,acid,separated,2,0.10585722950618767,8.241847773389901,7.353,5.762,1,1,0,1,0,1,0,0.00976205037144151,5.42,5.42,0.0,5.771762050371441,5.77,measured_success,nominal_locked,teacher,0
510001,185,monoprotic,medium,acid,single,1,0.055723616798971726,13.337035778889632,2.691,1.841,1,0,0,1,0,2,0,0.0767420959694205,4.98,4.98,0.0,1.9177420959694205,1.92,measured_success,nominal_locked,teacher,0
510001,186,monoprotic,far,base,single,1,0.037583185402509406,15.080152018062657,5.78,8.357,0,0,0,0,0,50,44,0.17581623611022223,16.77999999999999,7.139999999999996,9.639999999999995,8.181183763889777,8.18,max_steps,nominal_locked,teacher,0
510001,187,diprotic,near,base,separated,2,0.08966520549173287,8.736600680794304,3.722,4.395,1,0,0,1,0,3,0,0.06725788850311787,2.69,0.0,2.69,4.327742111496882,4.33,measured_success,nominal_locked,teacher,0
510001,188,monoprotic,medium,acid,single,1,0.11630899792016708,8.991226622861475,5.624,3.715,1,0,0,1,0,4,2,0.06354318661705793,8.719999999999999,8.44,0.28,3.778543186617058,3.78,measured_success,nominal_locked,teacher,0
510001,189,monoprotic,medium,base,single,1,0.12740511095994342,13.575113592499253,7.181,8.382,1,0,0,1,0,3,1,0.07423982499768833,9.59,0.0,9.59,8.456239824997688,8.46,measured_success,nominal_locked,teacher,0
510001,190,diprotic,far,acid,separated,2,0.06276343633607215,8.011666822372305,5.073,2.081,1,1,0,1,0,3,1,0.0003248915901754579,8.55,7.42,1.13,2.0806751084098245,2.08,measured_success,nominal_locked,teacher,0
510001,191,monoprotic,near,base,single,1,0.08512324941457258,15.548368825793496,8.75,9.211,1,0,0,1,0,6,3,0.07576622308483572,5.55,2.38,3.17,9.286766223084836,9.29,measured_success,nominal_locked,teacher,0
510001,192,monoprotic,far,base,single,1,0.14513986721645641,8.84308129247109,7.328,9.747,1,1,0,1,0,10,6,0.030372740078497884,12.389999999999999,3.0899999999999994,9.299999999999999,9.716627259921502,9.72,measured_success,nominal_locked,teacher,0
510001,193,monoprotic,medium,base,single,1,0.11520889892924309,11.150033569464973,2.376,4.009,1,1,0,1,0,6,0,0.03362748422837836,9.76,0.0,9.76,3.975372515771622,3.98,measured_success,nominal_locked,teacher,0
510001,194,monoprotic,near,acid,single,1,0.10504378411250669,14.277541350401721,3.191,2.532,1,1,0,1,0,2,0,0.011030192890908452,5.52,5.52,0.0,2.5430301928909085,2.54,measured_success,nominal_locked,teacher,0
510001,195,monoprotic,far,acid,single,1,0.08545713086743521,15.990050609550508,6.091,3.665,1,1,0,1,0,8,7,0.044863789633214246,12.55,8.290000000000001,4.26,3.620136210366786,3.62,measured_success,nominal_locked,teacher,0
510001,196,monoprotic,near,acid,single,1,0.10131608560107909,11.248996970414476,7.178,6.745,1,1,0,1,0,3,0,0.043575320643625126,2.03,2.03,0.0,6.788575320643625,6.79,measured_success,nominal_locked,teacher,0
510001,197,triprotic,medium,acid,separated,3,0.07580222392840578,15.981562344379874,6.389,5.444,1,1,0,1,0,3,1,0.012800429625696275,5.04,5.04,0.0,5.431199570374304,5.43,measured_success,nominal_locked,teacher,0
510001,198,triprotic,near,acid,separated,3,0.0645684656571749,9.852468142770654,9.373,8.875,1,0,0,1,0,5,3,0.07651308641409926,8.4,4.42,3.98,8.7984869135859,8.8,measured_success,nominal_locked,teacher,0
510001,199,monoprotic,medium,acid,single,1,0.03417615938610457,9.609289154708383,3.21,1.801,1,0,0,1,0,2,1,0.07297593727372331,4.68,4.27,0.41,1.7280240627262766,1.73,measured_success,nominal_locked,teacher,0
510001,200,diprotic,near,base,separated,2,0.04201607411555511,10.895167146354872,5.871,6.135,1,1,0,1,0,2,1,0.018683865709720138,2.26,0.74,1.52,6.15368386570972,6.15,measured_success,nominal_locked,teacher,0
510001,201,diprotic,medium,base,separated,2,0.06577423596698892,12.503078380399057,5.07,7.02,1,1,0,1,0,4,1,0.00026595863729106384,8.01,0.39,7.62,7.020265958637291,7.02,measured_success,nominal_locked,teacher,0
510001,202,diprotic,medium,base,separated,2,0.12716944729484575,8.149170841577018,3.33,4.715,1,1,0,1,0,3,0,0.01390229984630409,7.15,0.0,7.15,4.701097700153696,4.7,measured_success,nominal_locked,teacher,0
510001,203,diprotic,medium,acid,separated,2,0.04429894918546905,10.263137232238474,4.77,3.318,1,1,0,1,0,3,1,0.004981303475145804,7.09,5.33,1.7599999999999998,3.3130186965248543,3.31,measured_success,nominal_locked,teacher,0
510001,204,monoprotic,near,base,single,1,0.03253162345276547,14.920740207123401,7.981,8.398,1,1,0,1,0,1,1,0.02316223478892354,1.09,0.0,1.09,8.421162234788923,8.42,measured_success,nominal_locked,teacher,0
510001,205,triprotic,near,base,separated,3,0.055597284125917405,9.876324598128463,2.262,2.577,1,0,0,1,0,1,0,0.0934774767319757,0.84,0.0,0.84,2.4835225232680243,2.48,measured_success,nominal_locked,teacher,0
510001,206,diprotic,medium,acid,separated,2,0.037008770851590156,15.337908337557064,6.859,6.102,1,0,0,1,0,1,1,0.09350580486775506,1.98,1.98,0.0,6.008494195132245,6.01,measured_success,nominal_locked,teacher,0
510001,207,diprotic,far,base,overlapping,2,0.09786784780609989,14.139705913407912,3.707,7.29,0,0,1,0,0,50,45,1.5196475620828869,17.959999999999994,6.0399999999999965,11.919999999999996,8.809647562082887,8.81,max_steps,nominal_locked,teacher,0
